company_name,address,url,phone,site,company_id,CategoriesShow,SalesLevel
广东膳道厨具有限责任公司,阳江市阳东区东城镇裕东六路35号(住所申报),https://logistics.tungee.com/enterprise-details/37622fdb17053dfe/enterprise-information/basic-information,13318565337,"美国站,加拿大站,英国站,德国站,墨西哥站,意大利站,巴西站,法国站,西班牙站,阿联酋站,波兰站,阿拉伯站,荷兰站,比利时站,瑞典站,土耳其站",37622fdb17053dfe,"咖啡用品,厨用小工具,厨用小工具,厨房和餐厅,Kitchen & Dining,厨用小工具,厨用小工具,厨房和餐厅,厨用小工具,厨用小工具,厨用小工具,厨用小工具,餐具,厨用小工具,厨用小工具,厨用小工具,厨用小工具,家居、厨具、家装,厨房电器,咖啡用品,厨用小工具,厨用小工具,厨房和餐厅,家居、厨具、家装,Outdoor Cooking Tools & Accessories,厨用小工具,厨用小工具,厨房保鲜、收纳,Outillage à main et  lectroportatif,五金,厨房和餐厅,手动工具,烤炉配件,Storage & Organization,衣物清洁,战术和个人防御,炊具,挂钩、粘钩",高销量
深圳市峰华科技有限公司,深圳市南山区西丽街道大勘工业二路19号A栋502,https://logistics.tungee.com/enterprise-details/37622fd0b5053c68/enterprise-information/basic-information,13510493097,"美国站,加拿大站,英国站,德国站,墨西哥站,日本站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",37622fd0b5053c68,"演示板,标签与指示牌,配件,外设产品,手机配件,保护壳、保护套,劳保用品,存储,安防劳保与清洁,S curit ,标签与指示牌,Office & School Supplies,存储,计算机及配件,办公设备,摄影摄像,外设产品,包装标签和标记,咖啡用品,配件,电脑组件,电子,诊断、筛查,手机配件,点火系统及配件,健身包,标签与指示牌,计算机及配件,数据线和适配器,其他办公设备,桌上用品,日常办公用品,电工,办公用品,Nintendo Switch及配件,电子,商用门禁控制,上锁和挂牌产品,汽车电子、电器,网络设备,摄影摄像,商用门禁控制,工业测量仪器,Forniture per imballaggio e spedizione,安全和监控,电子,工业与科研用品,纸张,计算机及配件",高销量
深圳远东哲仕科技有限公司,深圳市龙华区观澜街道君子布社区环观南路47号厂房四201,https://logistics.tungee.com/enterprise-details/376327700e269677/enterprise-information/basic-information,13652410419,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",376327700e269677,"工具配件,手动工具,餐厨布艺",高销量
成都福誉科技有限公司,中国(四川)自由贸易试验区成都市双流区西南航空港经济开发区物联二路288号,https://logistics.tungee.com/enterprise-details/37623020693f3d73/enterprise-information/basic-information,18030890390,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站",37623020693f3d73,"直线运动产品,直线运动产品,直线运动产品,3D打印机零件和配件,动力传输产品,工业电动工具,增材制造产品,3D打印机零件和配件,吉他和贝斯配件,直线运动产品",中等销量
福州禾众贸易有限公司,福州市鼓楼区五四路89号置地广场写字楼六楼,https://logistics.tungee.com/enterprise-details/37622fbe2e0532e4/enterprise-information/basic-information,13003883709,"美国站,英国站,德国站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站,加拿大站,墨西哥站",37622fbe2e0532e4,"男童鞋,男童鞋,男童鞋,男童鞋,女童鞋,女童鞋,男童鞋,女婴,女童鞋,女童鞋,男童鞋,时尚,Niño,男宝专区,男童鞋,男鞋,男鞋,男鞋,男鞋,Kids Shoes,Dziewczęta,男鞋",高销量
洛阳源氏食品有限公司,宜阳县产业集聚区食品专业园李贺大道和香山路交叉口,https://logistics.tungee.com/enterprise-details/3762300c007f38ce/enterprise-information/basic-information,18137999759,"美国站,加拿大站,墨西哥站,日本站,巴西站",3762300c007f38ce,"食品礼盒,休闲零食,零食和糖果,橄榄、酱菜和咸菜,汤羹罐头,休闲零食,素食蛋白质,新鲜面团和酱汁,食品礼盒,熟食,酒,各色美食,酒,饮料糖浆和浓缩液",高销量
深圳壹秘科技有限公司,深圳市光明区凤凰街道观光路3009号招商局光明科技园A6栋2C单元,https://logistics.tungee.com/enterprise-details/37623010be7f34c3/enterprise-information/basic-information,18018711250,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,阿联酋站,新加坡站,波兰站,瑞典站,土耳其站,巴西站,比利时站",37623010be7f34c3,"无线电收发器,外设产品,摄影摄像,配件,电话机及配件,配件,配件,导航仪配件,便携式音箱和接口盒,笔记本配件,运动,男士钟表,视频,运动用品,助行用品,配件,小型健身用品,益智、科教玩具,数码影音,GPS导航、配件,成人情趣玩具和游戏,Men,骑行,三脚架、云台,计算机及配件,服装,男士,配件,网络设备,音箱,家居、厨具、家装,保护壳、保护套,运动及手持  GPS,耳机及配件,玩具和游戏,MP3播放器配件,运动,外设产品,运动用品,女士,沐浴,电话配件,计算机及配件,演示板,DJ、VJ设备,办公设备,安全和监控,视频",高销量
深圳市海贝利科技有限公司,深圳市福田区华强北街道福强社区华强北路1078号现代之窗A座、B座A座8B,https://logistics.tungee.com/enterprise-details/3762301e79bf3b7b/enterprise-information/basic-information,,"美国站,加拿大站,日本站,墨西哥站,巴西站",3762301e79bf3b7b,"外设产品,电脑组件,计算机及配件,外设产品,计算机及配件,配件,计算机及配件",高销量
广州市飞常工艺制品有限公司,广州市白云区均禾街罗岗七星岗工业路109号2栋1单元202房,https://logistics.tungee.com/enterprise-details/37622fc648853d5e/enterprise-information/basic-information,13925157912,"美国站,英国站,墨西哥站,荷兰站,巴西站,法国站,西班牙站",37622fc648853d5e,"男装,男士,箱包,Women's fashion Made in Italy,男装",中等销量
江苏宝翔体育器材有限公司,金湖县银集镇人民路2号,https://logistics.tungee.com/enterprise-details/37622ffd463f378c/enterprise-information/basic-information,13852312040,"美国站,荷兰站,巴西站,比利时站,英国站,德国站,墨西哥站,意大利站,法国站,西班牙站,波兰站,瑞典站",37622ffd463f378c,"玩具套装和游乐器材,其他运动,运动户外,运动场设备,小型健身用品,运动休闲与游戏装备",中等销量
惠州市瑞元科技有限公司,惠州市惠城区惠州大道20号赛格假日广场16层04号,https://logistics.tungee.com/enterprise-details/37622fdae985333b/enterprise-information/basic-information,13422922300,"美国站,英国站,德国站,日本站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站,加拿大站",37622fdae985333b,"配件,安全和监控,汽车电子、电器,汽车电子、电器,扫描仪和配件,电子,点火系统及配件,GPS导航、配件,汽车电子、电器,发动机工具及设备,汽车外饰,摄影摄像,照明和电气,汽车零件,汽车车灯,轮胎,配件,电子点火,汽车内饰,电子元器件,男鞋,计算机及配件,儿童安全座椅配件,车辆电子配件,电视机、录音机,手机配件,摩托车零件及配件,Electronique embarqu e,房车电动工具",高销量
绍兴运佳纺织品有限公司,浙江省绍兴市柯桥区安昌街道创意路99号3幢505室,https://logistics.tungee.com/enterprise-details/577e3c3ae67214db/enterprise-information/basic-information,13867505298,"美国站,加拿大站,墨西哥站,荷兰站,意大利站,巴西站,法国站,西班牙站,波兰站",577e3c3ae67214db,"床上用品,男装,男装,服装,配件,安防劳保与清洁,男士,危险物质处理,男装,女装,安防劳保与清洁,安全标志和信号,Masculino,皮具箱包,女装,毯子、盖毯,男装,床上用品,Chambre de b b ,箱包,床上用品,男子,男宝专区,床上用品,床上用品",中等销量
深圳市惠德贵科技开发有限公司,深圳市龙岗区龙岗街道龙西社区龙西鸿倡发工业园1栋厂房4层,https://logistics.tungee.com/enterprise-details/37623018bd7f31e1/enterprise-information/basic-information,15710833458,"美国站,英国站,德国站,墨西哥站,日本站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,阿拉伯站,土耳其站",37623018bd7f31e1,"节日聚会用品,外设产品,制作,配件,传记,装饰品,装饰品,节日聚会用品,艺术和娱乐,美术用具,计算机及配件,外设产品,电视配件,制陶工艺,空调,外设产品,电脑组件,婴幼玩具,儿童房间装饰品,厨房和餐厅,制作,咖啡用品,Computadoras, Componentes y Accesorios,过家家,圣诞装饰品,绘画,珠饰、首饰制作用品,计算机及配件,艺术品,织物绘画和染色,健身玩具、健身架,绗缝用品,装扮与饰品,身体,木偶、手偶,家居装饰,户外照明灯,外设产品,咖啡用品,耳机及配件,拼插类玩具,Attività creative,幼儿玩具,手动工具,Vehicle Electronics Accessories,耳机,外设产品,标签与指示牌,计算机及配件,D corations et accessoires de fêtes,手工套装",高销量
浦江县晶迪水晶有限公司,浙江省浦江县中部水晶集聚区第11幢第1、2层,https://logistics.tungee.com/enterprise-details/37622fe205453322/enterprise-information/basic-information,13706891004,"美国站,加拿大站,德国站,墨西哥站,荷兰站,意大利站,巴西站,法国站,西班牙站,波兰站,英国站,比利时站,瑞典站,土耳其站",37622fe205453322,"柜橱五金件,柜橱五金件,邮箱及配件,桌上用品,演示板,家居装饰,节日聚会用品,厨房和餐厅,雕塑、雕像,五金,珠饰、首饰制作用品",中等销量
合肥布诺太阳能科技有限公司,安徽省合肥市蜀山区白莲岩路与振兴路交口东南角联东U谷蜀山国际企业港7-02号楼,https://logistics.tungee.com/enterprise-details/37622fff2b7f3226/enterprise-information/basic-information,18715415323,"美国站,德国站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,波兰站,瑞典站,英国站,巴西站",37622fff2b7f3226,"汽车零件,燃料供应,零件,发动机冷却和气候控制,手动工具,零件,内燃机及配件,启动器和交流发电机,工具配件,太阳能和风力发电,家装工具,滤清器,点火系统及配件,点火系统及配件,替换件和配件,转向系统,制热、制冷设备和空气净化器,弹簧,滤清器,发动机冷却和气候控制,开关、继电器,零件,汽车外饰,燃料供应,燃料供应,手动工具,汽车用品,汽车零件,配件,Cortadoras y Herramientas El ctricas,控制和指示器,替换件和配件,发动机冷却和气候控制,传送带,开关、继电器,照明总成和配件,发动机冷却和气候控制,汽车用品,Partes y Refacciones,转向和悬架,驱动及传动,零件,Malibu,电气测试,驱动及传动,零件,车辆维修车间设备,农业和工程机械,燃料供应,维修工具,照明和电气,传送带,传感器,刹车系统,液压工具,燃料供应,汽车,液压、气动和水管,传感器,Headlight Assemblies, Parts & Accessories,照明总成和配件,外设产品,壁纸和墙纸用品,维修工具,手套和防护用具,汽车内饰,水上运动,电脑游戏配件,摄影摄像,驱动及传动,现场扩声及灯光设备,净水设备,汽车零件,摩托车零件及配件,建筑材料,信封与邮寄用品,转向和悬架,加热器及配件,浇灌工具,动力传输产品,电动机,螺栓,驱动及传动,管件、管道和软管,Replacement Parts & Accessories,发动机冷却和气候控制,汽车用品,排气系统,零件,刹车系统,液压工具,传感器,汽车座套、坐垫,警告灯和应急灯,重型商用车零件,配件,滤清器,空调工具及设备,汽车零件,汽车零件,排气系统管道及装置",高销量
无锡市世纪风服饰有限公司,无锡新吴区城南路208号,https://logistics.tungee.com/enterprise-details/37622fe8ea45384b/enterprise-information/basic-information,,"美国站,加拿大站,墨西哥站,日本站,巴西站",37622fe8ea45384b,"配件,配件,男士,女装,其他运动,自行车服,男士,女装,女装,Masculino,女装,男士,男士饰品,女装,Women's fashion Made in Italy,徒步和户外休闲,自行车服,配件,女士,女士,团队运动,女装,配件,跑步服,运动户外服饰,箱包,男童服装,男童服装,服装,劳保用品,Swimwear TEST,男装,职业和物理疗法辅助用品,女装,Boys' Athletic & Outdoor Clothing,体育专用服装,男装,跑步服,女装,体育专用服装,时尚,Women,男士,运动,配件,Ropa Específica Deportiva,打猎",中等销量
广东竣凯电器有限公司,中山市小榄镇升平东路1号2601房-1(住所申报),https://logistics.tungee.com/enterprise-details/37622ff5507f36fe/enterprise-information/basic-information,13360140821,"美国站,加拿大站,英国站,德国站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站,墨西哥站,澳大利亚站",37622ff5507f36fe,"热水器,水暖,水泵,露营、徒步,Plumbing,烤炉配件,建筑材料,熏烤设备,Hydraulika,户外烹饪替换件,运动,水暖,配件,火炉和户外壁炉,取暖炉、壁炉,露营、徒步,彩弹,卫浴用品,范围、烤箱和炉灶,零件,卫浴用品,烧烤用具,划船和帆船,火炉和户外壁炉,庭院、草坪和园艺,发动机工具及设备,车载应急电源、电池充电器和便携电源,大家电,水上运动,户外休闲,水暖,取暖炉、壁炉,范围、烤箱和炉灶,大家电,管件、管道和软管,发动机冷却和气候控制,零件,汽车外饰,烧烤用具,取暖器,手工测量工具,卫浴用品,内部,泵,零配件,壁炉和配件,池塘、喷泉,发动机冷却和气候控制,运动户外服饰,工具配件,照明和电气,房车及配件,体育,汽车零件,汽车零件,烤炉配件,女装",高销量
深圳市欧赛科技有限公司,深圳市龙华区龙华街道三联社区锦华发工业园3栋硅谷大院T1栋603,https://logistics.tungee.com/enterprise-details/37622ffddf7f331b/enterprise-information/basic-information,18028796217,"美国站,加拿大站,英国站,日本站,墨西哥站,巴西站",37622ffddf7f331b,"电池及配件,排气系统,配件,家用电池",中等销量
金华市东正进出口有限公司,浙江金东经济开发区东港北街466号办公大楼,https://logistics.tungee.com/enterprise-details/37622fc60c4533c2/enterprise-information/basic-information,,"美国站,加拿大站,英国站,德国站,墨西哥站,日本站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",37622fc60c4533c2,"织物绘画和染色,编织、钩针编织用品,剪贴、压印,储物和家具,演示板,制作,绗缝用品,工艺用品,剪贴、压印,手工套装,概念,概念,咖啡用品,工艺用品,珠饰、首饰制作用品,收纳与整理,缝纫、针织用品,家用电池,针线,制陶工艺,缝纫、针织用品,珠饰、首饰制作用品,编织、钩针编织用品,制作,箱子、储物和运输,缝纫、针织用品,节日装饰物收纳,镶边、装饰,储物和家具,办公设备,概念,家具,刺绣用品,书籍封皮及配件,镶边、装饰,针线,镶边、装饰,花瓶、装饰瓶、花艺,针线,装饰字画,收纳篮、箱子、盒子,男士,日常办公用品,餐厨布艺,概念,家居装饰,冲针和地毯冲,马赛克制作,绗缝用品,手工套装,制作,收纳与整理,耳机及配件,工艺用品,纸张,十字绣,学校用品,表单、记录和钱币管理,美术用具,衣柜收纳,桌上用品,家用电池,概念,概念,伍德工艺,缝纫、针织用品,真空吸尘器零件和配件,编织、钩针编织用品,艺术品、工艺品和缝纫用品,串珠用品,串珠用品,美术用具,节日饰品,衣柜收纳,绘画、DIY制作",高销量
青岛明益安全用品有限公司,山东省青岛市崂山区海尔路63号2号楼703户,https://logistics.tungee.com/enterprise-details/37622fcd1bc53dea/enterprise-information/basic-information,15066792689,"美国站,英国站,德国站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站,加拿大站,墨西哥站",37622fcd1bc53dea,"男士饰品,化妆工具,时尚,皮具箱包,女鞋,男士,男鞋,制服、工作服和防护服",高销量
广州乐森馨品电子有限公司,广州市白云区均禾街罗岗七星岗路15号A401房,https://logistics.tungee.com/enterprise-details/3916323bb0eb5b44/enterprise-information/basic-information,18998434579,"美国站,阿联酋站,加拿大站,墨西哥站,巴西站",3916323bb0eb5b44,"面部护理工具,美甲,手机配件,咖啡用品,配件,按摩工具和设备,外设产品,手机配件,面部护理工具,吸尘器",中等销量
深圳市凯尔达科技有限公司,深圳市宝安区西乡街道办铁岗居委会益成工业园A栋3楼G区,https://logistics.tungee.com/enterprise-details/37622fb80d8539aa/enterprise-information/basic-information,13823735000,"美国站,加拿大站,德国站,墨西哥站,荷兰站,意大利站,巴西站,法国站,西班牙站,波兰站,瑞典站,英国站",37622fb80d8539aa,"汽车电子、电器,配件,安全和监控,电子,导航仪配件,汽车电子、电器,车辆电子产品,点火系统及配件,手机配件,电子,网络设备,发动机工具及设备,GPS导航、配件,汽车用品,汽车外饰,整理收纳箱,拼图",高销量
深圳市聚美堂科技有限公司,深圳市龙岗区平湖街道上木古社区平新北路103号北面306,https://logistics.tungee.com/enterprise-details/37623021c53f32e9/enterprise-information/basic-information,18923817597,"美国站,加拿大站,英国站,德国站,墨西哥站,意大利站,法国站,西班牙站,荷兰站,比利时站,波兰站,瑞典站",37623021c53f32e9,"壁灯,制作,狗用品,狗狗,户外照明灯,空调,毯子、盖毯,家居装饰,饰品配件,Chiens,壁灯,家居装饰,镜子和放大镜,餐厨布艺,女装,相册、相框和配件,儿童房间装饰品,配件,家居装饰,男士,圣诞装饰品,马赛克制作,节日饰品,户外照明灯,挂钩、粘钩,圣诞袜,装饰字画,新奇灯饰,男士饰品,家居装饰,花瓶、装饰瓶、花艺,节日饰品,猫用品,照明,配件,抱枕靠垫,床上用品,育婴房装饰,绘画,儿童房间装饰品,演示板,针线,Women's fashion Made in Italy,节日饰品,体操服,光源,Gifts,新奇灯饰,户外照明灯,咖啡用品,男装,纸张,油漆涂料与墙纸,女士饰品,Bedding,家居装饰,抱枕靠垫,学校用品,拼图,手工套装,收纳用品,家居装饰,雕塑、雕像,Lighting & Ceiling Fans,厨房和餐厅,家居、厨具、家装,无线电收发器,装饰字画,艺术和娱乐,吸尘器,新生儿纪念收藏品,喂食及饮水用具,床上用品,运动户外服饰,厨用小工具,狗狗,户外饰品,真空吸尘器零件和配件,Novelty,照明和吊扇,育婴房装饰,育儿室,圣诞袜,台灯,新奇灯饰,厨房保鲜、收纳",高销量
永康市莱米工贸有限公司,浙江省永康市西城街道藻塘村,https://logistics.tungee.com/enterprise-details/37623025713f34b9/enterprise-information/basic-information,,"美国站,加拿大站,墨西哥站,日本站,巴西站",37623025713f34b9,"劳保用品,制服、工作服和防护服,男士饰品,安防劳保与清洁,露营、徒步,手电筒,职业安全与防护,劳保用品,Correr,健身包,安防劳保与清洁,其他运动,配件,女装,女装,Proteção e Segurança,水上运动,男装,户外休闲,女童服装,男装,男装,皮具箱包",高销量
宁波百乐文具制造有限公司,浙江省慈溪市观海卫镇工业园区东区淹浦江路10、11号,https://logistics.tungee.com/enterprise-details/37622fb8cd853bc7/enterprise-information/basic-information,13175976652,"美国站,加拿大站,英国站,墨西哥站,巴西站,德国站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站",37622fb8cd853bc7,"书写工具,书写工具,纸张,演示板,书写工具,其他办公设备,日常办公用品,办公设备,美术用具",高销量
深圳市中鹏程智能科技有限公司,深圳市南山区南海大道新能源大厦第二层北端部分(2#)1A01,https://logistics.tungee.com/enterprise-details/37622fdd0805375d/enterprise-information/basic-information,,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站,巴西站",37622fdd0805375d,"花盆、花架、育苗盘,手套和防护用具,花盆、花架、育苗盘,相册、相框和配件,空调,餐厨布艺,织物绘画和染色,爬行、两栖动物用品,家居装饰,制作,田园工具及设备,节日饰品,家居装饰,装饰品,花盆、花架、育苗盘,家居装饰,文具,家居和厨房,制陶工艺,家居装饰,花盆、花架、育苗盘,装饰品,饰品配件,演示板,家居装饰,花瓶、装饰瓶、花艺,花瓶、装饰瓶、花艺,咖啡用品,家居、厨具、家装,Cocina,收纳与整理,雕塑、雕像,派对用品,咖啡用品,圣诞装饰品,圣诞袜,家居、厨具、家装,家居装饰,花盆、花架、育苗盘,小宠用品,办公礼品包装,雕塑、雕像,花瓶、装饰瓶、花艺,纸张,装饰用品",高销量
永康市东凌运动器材有限公司,浙江省金华市永康市经济开发区唐山路98号第一幢第3楼,https://logistics.tungee.com/enterprise-details/577d832018b2129e/enterprise-information/basic-information,13858949810,"美国站,荷兰站,意大利站,法国站,西班牙站,比利时站,英国站,德国站,墨西哥站,巴西站,波兰站,瑞典站,土耳其站",577d832018b2129e,"轮滑、滑板、滑板车,书写工具,书写工具,厨房和餐厅,美甲,T l phones portables et accessoires,其他运动,Foot, Hand & Nail Care,露营、徒步,咖啡用品,概念,手机配件,小型健身用品,粘胶紧固用品,玩具,配件,真空吸尘器零件和配件,节日聚会用品,烘焙用品,邮箱及配件,演示板,服饰及配件,运动,露营、徒步,户外照明灯,野餐篮、庭院桌和配件,皮具箱包,浴室用品,Caf , th  et expresso,挂饰、项圈、牵引带,烘焙用品,S curit ,服饰及配件,玩具,洗晒熨,Rasage et  pilation,收纳用品,椅子、长凳,抱枕靠垫,美甲工具,尿裤及更换用品,办公家具,节日饰品,儿童洗澡用品,玩具和游戏,手工套装,小宠用品,服饰及配件,摄影摄像,汽车外饰,床及家具,Rasage et  pilation,骑行,烘焙用品,男士,猫砂及清洁用品,Sant  et premiers soins,假发,露营、徒步,运动与健身,狗用品,制陶工艺,浇灌工具,Rasage et  pilation,饰品配件,Piscines, bains à remous et accessoires,粘胶紧固用品,狗狗,牵引及项圈,小宠窝及窝用品,猫用品,配件,户外饰品,狩猎与垂钓,挂饰、项圈、牵引带,露营、徒步,计算机及配件,儿童安全座椅配件,宠物用品,配件及用品,B b ,鸟类用品,T l phones portables et accessoires,直线运动产品,酿酒用具,玩具,内饰配件,Toilette de b b ,桌上用品,摄影摄像,缝纫机零配件,节日饰品,Sant  et premiers soins,收纳用品,手动工具,桌上用品,烘焙用品,炊具,童车、推车及配件,节日装饰物收纳,台灯,外设产品,配件,餐厨布艺,家用治疗仪,咖啡用品,书写工具,厨房和餐厅,手套和防护用具,育婴家具及寝居用品,装饰品,衣柜收纳,男士饰品,厨用小工具,女士饰品,肥皂制品,工具和配件,床上用品,男士,男宝专区,收纳与整理,家居装饰,艺术品、工艺品和缝纫用品,烘焙用品,家居和厨房,床上用品,绘画、DIY制作,衣柜收纳,女婴,家用电池,保健护具,化妆工具,玩具和游戏,运动,织物绘画和染色",高销量
浙江锦灏太阳能科技有限公司,浙江省宁波市江北区洪兴路5号10幢2楼,https://logistics.tungee.com/enterprise-details/37623005113f378c/enterprise-information/basic-information,,"美国站,加拿大站,墨西哥站,日本站,巴西站",37623005113f378c,"户外照明灯,户外照明灯,户外照明灯,户外照明灯,厨用小工具,节日灯饰,照明,户外照明灯,庭院套装,庭院套装,户外照明灯,照明和吊扇,服饰及配件,日用清洁,儿童房间装饰品,咖啡用品,家装工具,节日饰品,室外家具罩,庭院桌,节日灯饰,火炉和户外壁炉,椅子、长凳,节日饰品",高销量
深圳市誉峰物联有限公司,深圳市龙岗区坂田街道象角塘社区亿源通雪象工业厂区B栋五层508室,https://logistics.tungee.com/enterprise-details/37622fe73fc539eb/enterprise-information/basic-information,13724208194,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,土耳其站,瑞典站",37622fe73fc539eb,"其他办公设备,办公设备,POS 设备,餐饮器具和餐具,零售展示架,Fournitures  lectroniques,配件,外设产品,打印机和配件,POS 设备,手机配件,标签与指示牌,办公设备,办公用品,电子,安全和监控,展示用品,配件",高销量
广州万方健医药有限公司,广州市高新技术产业开发区金峰园路3号综合楼三楼3-1,https://logistics.tungee.com/enterprise-details/37622ff6917f3a7f/enterprise-information/basic-information,15820269532,"美国站,加拿大站,英国站,墨西哥站,荷兰站,意大利站,巴西站,法国站,西班牙站,阿联酋站,比利时站,波兰站,瑞典站,德国站",37622ff6917f3a7f,"安全避孕,家用治疗仪,家用电池,Érotisme, sexe et sensualit ,职业和物理疗法辅助用品,香体剂和止汗剂,医疗器械,戒烟,成人情趣玩具和游戏,Suministros y equipamiento m dico,健康护理,家用体检用品,家用治疗仪,护理与喂养,营养素,健康检测,母乳喂养,Sant  et premiers soins,Érotisme, sexe et sensualit ,Repas de b b ,加热器及配件,实验室用品、耗材",高销量
