company_name,address,url,phone,site,company_id,CategoriesShow,SalesLevel
深圳智美世纪实业有限公司,深圳市龙岗区坂田街道马安堂社区永香东路17号坂维园D栋402,https://logistics.tungee.com/enterprise-details/57b117d495f38c02/enterprise-information/basic-information,13910606333,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",57b117d495f38c02,"咖啡用品,厨房保鲜、收纳,配件,演示板,存储,桌上用品,厨房保鲜、收纳,活页夹和装订系统,计算机及配件,纸张,厨房保鲜、收纳,桌上用品,节日饰品,真空吸尘器零件和配件,工具收纳,文件档案管理,书写工具,收纳用品,熨斗和蒸汽挂烫机,日常办公用品,书写工具,商务公文包及电脑包,咖啡用品,其他运动,手动工具,厨用小工具,化妆工具,日历台历与日程安排,Small Appliance Parts & Accessories,温湿度計,轮胎,餐厨布艺,计算机及配件,牵引及项圈,日常办公用品,纸张,厨房和餐厅,扫描仪和配件,发动机工具及设备,电工,数据线和适配器,户外家具,桌上用品,装饰品,晴雨伞,Cocina,节日聚会用品,家居和厨房,家用电池,点火系统及配件,汽车外饰,身体保养,炊具,节日灯饰,梳理美容用具,汽车内饰,配件,经络养生,配件,厨房电器,小型健身用品,Vaisselle,存储,窝及家具,美甲工具,泳池及水上乐园,室外伞和遮阳伞,首饰制作零件,奶瓶用品,儿童餐具,手机配件,庭院鸟类及野生动物饲养用品,镶边、装饰,喂养用品,真空吸尘器零件和配件,维修工具,箱包,Decoración del Hogar,服饰及配件,厨房和餐厅,骑行,桌上用品,制热、制冷设备和空气净化器,家装工具,厨房和餐厅,窗饰及配件,浴室用具配件,五金,制热、制冷设备和空气净化器,日常办公用品,洗护用品,厨用小工具,桌上用品,手工套装,皮具箱包,门用五金,露营、徒步,派对用品,面部护肤,面部护理工具,活页夹和装订系统,咖啡用品,绗缝用品,厨房和餐厅,Luggage & Travel Gear,力量训练器械,猫砂及清洁用品,手提包和钱包,垫圈,狗狗,厨用小工具,大家电零配件,美发工具,邮箱及配件,衣柜收纳,户外饰品,体育,零件,厨用小工具,桌上用品,化妆工具,直线运动产品,外部护理,助行用品,饰品配件,铰链,配件,运动,节日饰品,剪贴、压印,洗晒熨,配件,纸张,泡沫,鞋靴配件,面部护理工具,维修工具,Bolsas, Maletas y Accesorios de Viaje,厨房和餐厅,儿童房间装饰品,摄影摄像,Herramientas Manuales,图书,骑行,外设产品,家居装饰,厨房电器,汽车用品,节日装饰物收纳,运动户外,手机配件,配件,餐具,电子,日常办公用品,运动户外休闲,Organização,抱枕靠垫,面部护肤,挂钩、粘钩,浴室用具配件,酒类配件,Skin Care,安全与保障,制热、制冷设备和空气净化器,真空吸尘器零件和配件,花盆、花架、育苗盘,手动工具,炊具,餐具,皮具箱包,布线和连接,家具五金,厨用小工具,汽车内饰,柜橱五金件,烘焙用品,力量训练器械,彩弹,女童饰品,皮具箱包,轮胎、轮毂工具,假牙护理,美甲工具,日常办公用品,运动,工具配件,手动工具,家居装饰,毛绒布艺,面部护肤,手动工具,口腔护理,枕头枕套,门用五金,女士饰品,发饰,轴承,节日饰品,照明总成和配件,冷水器和净水器,皮具箱包,新奇灯饰,Caf , th  et expresso,收纳用品",高销量
广州疆海科技有限公司,广州市黄埔区富康西街10号522房,https://logistics.tungee.com/enterprise-details/57aaf1549db39b06/enterprise-information/basic-information,13501519156,"美国站,加拿大站,英国站,德国站,意大利站,巴西站,法国站,西班牙站,比利时站,土耳其站,墨西哥站,荷兰站,波兰站,瑞典站",57aaf1549db39b06,"配件,电池、充电器,手机配件,外设产品,太阳能和风力发电,发电机和便携式电源,数据线和适配器,电池、充电器,笔记本配件,户外电动工具,皮具箱包,配件及用品,保护壳、保护套,发电机和便携式电源,手机配件,电源配件,外设产品,工业与科研用品,压力、真空",高销量
广东强力科技股份有限公司,中山市黄圃镇祥安北路20号之一,https://logistics.tungee.com/enterprise-details/3762300344bf31d3/enterprise-information/basic-information,13609077920,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站",3762300344bf31d3,"厨房电器,咖啡用品,咖啡用品,厨房电器,Petit  lectrom nager,厨房电器,食物供应设备和用品,Caf  y t ,电器和设备,厨房电器,Cocina",高销量
无锡市传情达意工艺品厂,无锡惠山经济开发区玉祁配套区(玉东村),https://logistics.tungee.com/enterprise-details/37622fc5b4853898/enterprise-information/basic-information,,"美国站,英国站,德国站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",37622fc5b4853898,"女童服装,Girls Apparel,装扮与饰品,过家家,婴童,女童鞋,女童鞋,幼儿玩具,女婴,女童服装,Dzieci,婴儿服饰及鞋靴,婴童,Moda,其他运动,时尚,女婴,Jeux d'imitation, d guisements et accessoires,配件,Boys' Athletic & Outdoor Clothing,女装,Beb ,时尚,制作,女童鞋,新奇服装",高销量
广东美尼亚科技有限公司,中山市东凤镇永益村博德街21号1座二层至六层、2座,https://logistics.tungee.com/enterprise-details/37622fbb8bc5353a/enterprise-information/basic-information,,"美国站,英国站,荷兰站,法国站,波兰站,德国站,墨西哥站,意大利站,西班牙站,比利时站,瑞典站,土耳其站",37622fbb8bc5353a,"冰箱、冰柜和冰块机,厨房电器,洗衣用具,咖啡用品,R frig rateurs, cong lateurs et machines à glaçons,大家电,厨房和餐厅,厨房电器,冰箱、冰柜和冰块机",高销量
安吉林欣竹业有限公司,浙江省安吉县鄣吴镇鄣吴路,https://logistics.tungee.com/enterprise-details/37622fbb41c53fd9/enterprise-information/basic-information,,"美国站,日本站,加拿大站,英国站,墨西哥站",37622fbb41c53fd9,"家具,家具,门厅家具,客厅家具,办公家具,餐厅家具,办公家具灯具",高销量
常州市海格超细纺织品有限公司,武进区牛塘镇白家村,https://logistics.tungee.com/enterprise-details/37622fbb8a85335e/enterprise-information/basic-information,,"美国站,加拿大站,英国站,德国站,墨西哥站,日本站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",37622fbb8a85335e,"彩弹,露营、徒步,露营、徒步,露营、徒步,打猎和钓鱼,毛巾,浴室用品,皮具箱包,皮具箱包,双肩背包,水上运动,箱包、背包和配件,儿童洗澡用品,水上运动,其他运动,床及家具,瑜伽,毛巾,运动与健身,运动与健身,露营、徒步,运动和户外,毛巾,床上用品,运动户外服饰,毛巾,男装,户外休闲,跑步,枕头枕套,男士饰品,时尚,户外家具,男装,Boys' Athletic & Outdoor Clothing,运动用品,皮具箱包",高销量
广州易凌龙商贸有限公司,广州市白云区永平街蛟腾街东巷5号A栋301、302、303室(自主申报),https://logistics.tungee.com/enterprise-details/3762300b18bf3819/enterprise-information/basic-information,18680575004,"美国站,加拿大站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,英国站,德国站",3762300b18bf3819,"汽车外饰,点火系统及配件,车箱和后挡板配件,外装配件,零件,咖啡用品,外装配件,手机配件,汽车内饰,外装配件,配件,Pièces d tach es auto,开关、继电器,汽车用品,照明和电气,汽车内饰,方向盘、助力球,零件,汽车零件,玩具,手机配件,插槽车、轨道车及附件,外部,童车、推车及配件,装扮与饰品,水泵,安全和监控,零件,挡风板,外装配件,配件,婴幼儿家具,扫描仪和配件,Women's fashion Made in Italy,安全防护,厨房和餐厅,汽车零件,发动机工具及设备,汽车零件,手电筒,窗用五金,摄影摄像,双肩背包,水暖,无线电收发器,汽车用品,发饰,家装工具,笔记本配件,乙烯基包装和配件,营养素,劳保用品,鸟类用品,婴儿推车配件,厨房电器,S curit  de b b ,排气系统管道及装置,Chambre de b b ,汽车零件,电子点火,排气系统,防尘罩,汽车座套、坐垫,汽车内饰,外装配件,汽车内饰,保护壳、保护套,内燃机及配件,其他运动,汽车电子、电器,露营、徒步,汽车座套、坐垫,计算机及配件,办公礼品包装,摩托骑行护具,发动机罩和排气口,保险杠和保险杠配件,格栅和格栅防护罩,浴室五金,露营、徒步,汽车内饰,汽车内饰,玩具和游戏",中等销量
深圳本沃科技有限公司,深圳市龙岗区横岗街道龙岗大道(横岗段)4101号A209室,https://logistics.tungee.com/enterprise-details/3762301753ff3a84/enterprise-information/basic-information,13425153040,"美国站,加拿大站,英国站,德国站,墨西哥站,意大利站,巴西站,法国站,西班牙站",3762301753ff3a84,"安全和监控,防盗,防盗,配件,汽车内饰,开关、继电器,汽车内饰,劳保用品,汽车用品,配件,防盗,Peças e Acessórios para Automóveis,喇叭和配件,防盗,保护壳、保护套,汽车,汽车电子、电器,电池、充电器,照明和电气,开关、继电器,GPS导航、配件,导航仪配件,汽车外饰,安全与保障,汽车用品,点火系统及配件,Electronique embarqu e",高销量
深圳市高达飞科技有限公司,深圳市龙岗区南湾街道盛宝路2号中海信工业园4栋403,https://logistics.tungee.com/enterprise-details/37622fbbd745331b/enterprise-information/basic-information,,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",37622fbbd745331b,"娃娃配饰,插槽车、轨道车及附件,配件,遥控电动玩具,配件,无线电收发器,零配件、附件,摄影摄像,摄影摄像,零配件、附件,视频,配件,摄影、摄像包,装扮与饰品,配件,车辆,配件,遥控电动车,藏品展示及存储,零配件、附件,配件,配件,摄影摄像,外设产品,摄影、摄像包,童车、助步、轮滑,音乐玩具,视频监控,摄影摄像,Fotografía y videocámaras,计算机及配件,摄影摄像,零配件、附件,Technology & Engineering,Bakugan,摄影摄像,MP3播放器配件,手机配件,摄影摄像,计算机及配件,Câmeras e Foto,剪贴、压印,影棚设备,配件,拼插类玩具,电子,平板电脑配件,零配件、附件,手工套装,摄影摄像,手提包和钱包,手机配件,Accessoires,Maquettes et mod lisme,皮具箱包,木偶、手偶,手机配件,数据线和适配器,遥控电动玩具,Malibu",高销量
青岛赛迈德电器有限公司,山东省青岛市市北区黑龙江南路2号丙万科中心C座906室,https://logistics.tungee.com/enterprise-details/37622feb6dc5302e/enterprise-information/basic-information,,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",37622feb6dc5302e,"冰箱、冰柜和冰块机,大家电,冰柜,咖啡用品,冰箱、冰柜和冰块机,厨房电器,建筑材料,厨房电器,烧烤用具,厨房电器,冰箱、冰柜和冰块机,空气净化器,摩托车零件及配件,洗衣用具,内部,烧烤用具,点火系统及配件,厨房电器,电子产品,汽车用品,大家电,汽车内饰,大家电零配件,厨房电器,冰柜,餐厨布艺,大家电零配件,家居、厨具、家装,厨房保鲜、收纳,冰箱、冰柜和冰块机,取暖炉、壁炉,洗衣机、烘干机,洗衣机、烘干机,厨房和餐厅,汽车内饰,节日饰品,食物供应设备和用品,庭院、草坪和园艺",高销量
太原市科星烽科技有限公司,太原市小店区平阳路568号E座2单元18层19A04号,https://logistics.tungee.com/enterprise-details/37622fdcaa453816/enterprise-information/basic-information,15343437006,"美国站,加拿大站,英国站,德国站,墨西哥站,日本站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,巴西站",37622fdcaa453816,"家具,安全标志和信号,建筑材料,泳池及配件,客厅家具,手动工具,安全标志和信号,轮,电动工具,其他运动,彩弹,椅子、长凳,零配件,客厅家具,建筑材料,信封与邮寄用品,建筑材料,办公家具配件,厨房保鲜、收纳,加热器及配件,服饰及配件,喂食及饮水用具,信封与邮寄用品,物料搬运,梯子及搬运工具,手动工具,打猎和钓鱼,家用电池,窗饰及配件,办公家具灯具,助行用品,咖啡用品,客厅家具,小宠窝及窝用品,驱虫剂,露营、徒步,猫,牵引、升降设备,办公家具,儿童房间装饰品,织物绘画和染色,日常办公用品,植物支撑架,卧室家具,邮箱及配件,门厅家具,职业和物理疗法辅助用品,计算机及配件,卧室家具,口腔护理,Malibu,信封与邮寄用品,游戏和休闲室家具,齿间清理,框架,餐饮器具和餐具,管件、管道和软管,婴儿服饰及鞋靴,电动工具,游戏和休闲室家具,卫浴用品,Piscines, bains à remous et accessoires,Dormitorio,猫用品,狗狗,家居和厨房,户外家具,手机配件,劳保用品,音乐玩具,手机配件,建筑材料,办公家具,吸尘器,木偶、手偶,水泵,面部护理工具,儿童房间装饰品,门用五金,运动,狗狗用品类,体育专用服装,瑜伽,演示板,植物支撑架,办公家具灯具,Baseny, wanny z hydromasażem i materiały eksploatacyjne,助行用品,泳池及水上乐园,配件,小宠用品,狗房及笼子,手套和防护用具,喂食、喂水用具,梯子及搬运工具,Muebles,床上用品,客厅家具,卧室家具,节日装饰物收纳,男童鞋,车库收纳,Ferretería,户外照明灯,工业与科研用品,窝及家具,Aide à l'autonomie et à la mobilit ,玩具,金属与合金,玩具,建筑材料,运动,玩具,概念,Mobilier et  clairage,田园工具及设备,床及家具,客厅家具,家用电池,育婴家具及寝居用品,户外家具,Produits professionnels de s curit  et de sant ,助行用品,健康用品,育儿室,男童服装,庭院桌,餐厨布艺,野餐篮、庭院桌和配件,室外伞和遮阳伞,小型健身用品,婴幼儿家具,泳池及配件,运动户外休闲,油毡和系带,游戏,绗缝用品,梯子及搬运工具,S curit ,庭院、草坪和园艺,吸尘器,美术用具,饰品配件,花瓶、装饰瓶、花艺,家具、安全设备,椅子沙发,宠物用品,女婴,按摩工具和设备,椅子、长凳,窝及家具,庭院桌,儿童家具,烤炉配件,庭院桌,卧室家具,配件,庭院桌,Piscinas, bañeras de hidromasaje y suministros,特色家具,零配件,助行用品,椅子沙发,Hair Care,概念,HVAC,体育,Cuidado de Boca,电工,摇椅、秋千椅,配件,室外伞和遮阳伞,Chambre de b b ,客厅家具,Outillage à main et  lectroportatif,厨房和餐厅,收纳用品,户外家具,男宝专区,建筑材料,健身器材配件,室外家具罩,口腔护理,防晒,狗用品,育婴房装饰,家具,保健生活用品,运动户外服饰,台灯,女士,壁纸和墙纸用品,清洁用品,金属与合金,水泵,Mobility & Daily Living Aids,室外储物,概念,油毡和系带,动力传输产品,发电机配件,婴幼玩具,衣柜收纳,摄影摄像,户外电动工具,玩具和游戏,水上运动,外出用具,家装工具,油毡和系带,玩具,椅子、长凳,小型健身用品,儿童家具,家装工具,地毯及室内装饰品清洁和配件,劳保用品,杂草与苔藓防治,训练用品,镜子和放大镜,清洁工具、清洁剂,家居和厨房,Cadres de marche, d ambulateurs et accessoires,衣柜收纳,五金,Bien-être et massage,耳机及配件,建筑材料,粘合剂、密封剂、填充物,运动户外,床及家具,美术用具,室外家具罩,小宠用品,小宠窝及窝用品,猫用品,玩具,泵及过滤设备,家居、厨具、家装",中等销量
文安县江鸿五金制品有限公司,文安县新镇北舍兴村,https://logistics.tungee.com/enterprise-details/3763277829e69a8d/enterprise-information/basic-information,18830609070,"美国站,加拿大站,英国站,德国站,墨西哥站,法国站,西班牙站,荷兰站,意大利站,比利时站,波兰站,瑞典站",3763277829e69a8d,"客厅家具,客厅家具,餐厅家具,家具,餐厅家具,电视配件,衣柜收纳,收纳与整理,收纳篮、箱子、盒子,办公家具,客厅家具,卧室家具,工作台、操作台,收纳篮、箱子、盒子,餐厅家具,节日饰品,儿童家具,庭院桌,剪贴、压印,卫浴用品,卧室家具,家居、厨具、家装,门厅家具,办公家具配件,庭院桌,儿童洗澡用品,节日装饰物收纳",高销量
深圳市锐点机器人科技有限公司,深圳市龙岗区平湖街道良安田社区平安大道309号2栋5A-504,https://logistics.tungee.com/enterprise-details/37622fea31853730/enterprise-information/basic-information,13544109751,"美国站,德国站,荷兰站,意大利站,法国站,比利时站,波兰站,土耳其站,英国站,墨西哥站,巴西站,西班牙站,瑞典站",37622fea31853730,"轮滑、滑板、滑板车,骑行,运动,其他运动,车辆",高销量
厦门艾瑜嘉服饰有限公司,厦门市集美区孙坂南路88号六层之一,https://logistics.tungee.com/enterprise-details/577e5e1374721079/enterprise-information/basic-information,13666078506,"美国站,英国站,德国站,荷兰站,意大利站,法国站,西班牙站,比利时站,墨西哥站,波兰站,瑞典站,土耳其站",577e5e1374721079,"女装,女装,瑜伽服,男士,日常护理,Érotisme, sexe et sensualit ,男宝专区,女性健康,女装,男士,女装,时尚,女装,男士饰品",高销量
河南优妮斯发制品有限公司,郑州市金水区西太康路70号院C楼20层2004号,https://logistics.tungee.com/enterprise-details/37622fddd445332b/enterprise-information/basic-information,,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站",37622fddd445332b,"发饰,假发,美发护发,假发,化妆工具,美发护发,首饰制作零件,假发,发饰,头发造型,唇部,男士,Hair Care",高销量
广州塔尖贸易有限公司,广州高新技术产业开发区阅阳一街2号1527房(自主申报),https://logistics.tungee.com/enterprise-details/387307cd4d6abfa3/enterprise-information/basic-information,15989131083,"美国站,加拿大站,德国站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,英国站,巴西站,比利时站,波兰站,瑞典站",387307cd4d6abfa3,"点火系统及配件,汽车外饰,汽车内饰,手机配件,配件,汽车外饰,汽车用品,整理收纳箱,汽车内饰,汽车车灯,格栅和格栅防护罩,方向盘、助力球,物料搬运,摩托车零件及配件,外装配件,配件,整理收纳箱,整理收纳箱,整理收纳箱,汽车内饰,零件,保险杠和保险杠配件,汽车电子、电器,安全,车载配件,外装配件,零件,导航仪配件,零件,邮箱及配件,扫描仪和配件,汽车车灯,汽车零件,Pièces d tach es auto,轮胎、轮毂工具,外装配件,车辆维修车间设备,Cadeaux et produits d riv s,重音和越野照明,工具及设备,外部护理,整理收纳箱,汽车内饰,开关、继电器,汽车内饰,照明和电气,汽车内饰,照明总成和配件,摩托车零件及配件,房车电动工具,安全与保障,配件,坐垫、脚垫,发动机工具及设备,物料搬运,整理收纳箱,汽车内饰,儿童安全座椅及配件,汽车用品",高销量
深圳真朴科技有限公司,深圳市龙岗区坂田街道岗头社区天安云谷产业园二期4栋1702,https://logistics.tungee.com/enterprise-details/37622fc16cc533e6/enterprise-information/basic-information,,"美国站,加拿大站,英国站,德国站,墨西哥站,日本站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",37622fc16cc533e6,"男士钟表,助行用品,家用电池,家居装饰,女士钟表,控制电缆,配件,摄影摄像,非处方药物,控制和指示器,家居装饰,缓压玩具,弹簧,Énergie solaire et  olienne,配件,运动户外,气枪、软弹枪,男士,电视音响,试电笔,Sant  et premiers soins,手机配件,发饰,家用治疗仪,粘胶紧固用品,家用电池,发饰,其他办公设备,发电机和便携式电源,办公设备",高销量
广州由我服饰有限公司,广州市增城区新塘镇东坑二横路67号1楼铺面,https://logistics.tungee.com/enterprise-details/37622fef08c53ef6/enterprise-information/basic-information,18588885060,"美国站,加拿大站,英国站,墨西哥站,意大利站,法国站,西班牙站,德国站,荷兰站,巴西站,比利时站,波兰站,瑞典站",37622fef08c53ef6,"男装,男装,男士饰品,男士,女装,制服、工作服和防护服,男士,女装,配件,男装,时尚,男装,男士,战术和个人防御,其他运动,劳保用品,箱包,Clothing, Shoes & Jewelry,新奇服装,Boys' Athletic & Outdoor Clothing",高销量
安吉伟灏家居有限公司,浙江省湖州市安吉县递铺街道闻韵路802号(浙江万康机械有限公司4号厂房),https://logistics.tungee.com/enterprise-details/37622fd70585323e/enterprise-information/basic-information,,"美国站,德国站,墨西哥站,荷兰站,意大利站,巴西站,西班牙站",37622fd70585323e,"家具,办公家具,客厅家具,游戏和休闲室家具,椅子沙发,客厅家具",高销量
深圳市凯瑞斯特高尔夫用品有限公司,深圳市龙华区龙华街道清华社区华清大道248号百思富电子商务园2层A栋204,https://logistics.tungee.com/enterprise-details/37622fc1cfc53d70/enterprise-information/basic-information,13510734480,"美国站,加拿大站,英国站,德国站,墨西哥站,日本站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",37622fc1cfc53d70,"运动与健身,运动,高尔夫,高尔夫,其他运动,露营、徒步,男童鞋,高尔夫,厨用小工具,高尔夫,球拍运动,泳池及水上乐园,体育,咖啡用品,运动和户外,男童鞋,男鞋,高尔夫,露营、徒步,厨用小工具,厨房和餐厅,高尔夫,皮具箱包,书写工具,运动和户外",高销量
青岛邦正国际贸易有限公司,山东省青岛市市南区山东路6号丁3号楼304户,https://logistics.tungee.com/enterprise-details/37622fdc49453430/enterprise-information/basic-information,18561362636,"美国站,加拿大站,英国站,墨西哥站,巴西站",37622fdc49453430,"其他运动,打猎和钓鱼,钓鱼,狩猎与垂钓,彩弹,双肩背包,香薰、香氛,经络养生,家用电池,手套和防护用具,家用治疗仪,男士饰品,钓鱼,手足护理",高销量
杭州镇涵运动器材有限公司,浙江省杭州市临安区於潜镇横山工业区潜福街60号,https://logistics.tungee.com/enterprise-details/37622fc03d853cdc/enterprise-information/basic-information,,"美国站,英国站,德国站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站,加拿大站,墨西哥站",37622fc03d853cdc,"其他运动,小型健身用品,力量训练器械,力量训练器械,力量训练器械,有氧健身器械,力量训练器械,力量训练器械,有氧健身器械,有氧健身器械,力量训练器械,Fitness et musculation",高销量
深圳市朗玛科技有限公司,深圳市宝安区西乡街道劳动社区宝源路2007号508,https://logistics.tungee.com/enterprise-details/37622fbd08c53d5b/enterprise-information/basic-information,13691708188,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,法国站,西班牙站,比利时站,波兰站,瑞典站,土耳其站",37622fbd08c53d5b,"光源,户外照明灯,户外照明灯,台灯,节日灯饰,新奇灯饰,照明和吊扇,露营、徒步,台灯,家居、厨具、家装,户外照明灯,照明和吊扇,光源,照明和吊扇",高销量
广州市京之州汽车用品有限公司,广州市越秀区中山六路232号1110自编之一房,https://logistics.tungee.com/enterprise-details/3762301cb6bf3416/enterprise-information/basic-information,13411159240,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,巴西站,西班牙站,波兰站,瑞典站,法国站,比利时站",3762301cb6bf3416,"零件,汽车用品,汽车用品,水泵,汽车外饰,排气系统管道及装置,点火系统及配件,排气系统管道及装置,Malibu,汽车零件,配件,汽车内饰,汽车零件,零件,开关、继电器,排气系统管道及装置,汽车零件,露营、徒步,打猎和钓鱼,汽车外饰,汽车零件,彩弹,其他运动,外装配件,轮胎,邮箱及配件,手动工具,水暖,Piezas para coche,垫圈,排气系统管道及装置,户外休闲,管道、管件及配件,露营、徒步,外装配件,排气系统管道及装置,汽车车灯,零件,扰流器、翼和造型套件,露营、徒步,摩托车零件及配件",高销量
深圳市光创丰科技有限公司,深圳市龙岗区横岗街道华侨新村社区荣德时代广场B1716,https://logistics.tungee.com/enterprise-details/39d14fac38ab419e/enterprise-information/basic-information,13128736762,"美国站,加拿大站,英国站,德国站,墨西哥站,荷兰站,意大利站,巴西站,法国站,西班牙站,波兰站,瑞典站,土耳其站,比利时站",39d14fac38ab419e,"手动工具,Malibu,珠饰、首饰制作用品,配件,工艺用品,激光测量设备及配件,发动机工具及设备,手工测量工具,电脑组件,珠饰、首饰制作用品,配件,计算机及配件,3D打印机零件和配件,电子元器件,光电产品,手动工具,劳保用品,牵引产品和绞车,户外电动工具,外设产品,日常办公用品,办公设备,劳保用品",高销量
深圳市杰瑟普商贸有限公司,深圳市龙华区福城街道观澜大道111号富嘉商务中心四楼,https://logistics.tungee.com/enterprise-details/37622fe2fe453ac4/enterprise-information/basic-information,15889688486,"美国站,加拿大站,英国站,德国站,墨西哥站,日本站,荷兰站,意大利站,巴西站,法国站,西班牙站,比利时站,波兰站,瑞典站,阿拉伯站,土耳其站",37622fe2fe453ac4,"化妆工具,化妆工具,美甲工具,工具和配件,化妆工具,化妆工具,面部护肤,彩妆,眼部,眼部,化妆工具,美甲,眼部,美容和个人护理,彩妆",高销量
武汉林宣壹阁网络科技有限公司,武汉市东湖新技术开发区珞瑜路沿街商铺490-518号光谷世界城B地块1栋1单元14层01室,https://logistics.tungee.com/enterprise-details/3762302c993f328a/enterprise-information/basic-information,18163389616,"美国站,加拿大站,墨西哥站,日本站,巴西站",3762302c993f328a,"装饰字画,浴室用具配件,家居装饰,油漆涂料与墙纸,绘画,客厅家具,家居装饰,拼图,办公家具,空调,客厅家具,家具,家居、厨具、家装,客厅家具,卧室家具,游戏和休闲室家具,家居和厨房,门厅家具,室外储物,室外伞和遮阳伞,电视配件,装饰字画",高销量
